    2.2500    0.0000   18.6736   36.3237   52.0940   65.4160   76.0543   84.0742   89.7504   93.4514   95.5266   96.2183
    2.3000    0.0000   18.4722   35.9534   51.6109   64.8852   75.5348   83.6073   89.3550   93.1241   95.2467   95.9542
    2.3500    0.0000   18.2771   35.5940   51.1405   64.3660   75.0234   83.1442   88.9590   92.7929   94.9607   95.6833
    2.4000    0.0000   18.0880   35.2451   50.6823   63.8579   74.5201   82.6849   88.5627   92.4578   94.6687   95.4057
    2.4500    0.0000   17.9046   34.9060   50.2357   63.3605   74.0244   82.2294   88.1661   92.1193   94.3712   95.1218
    2.5000    0.0000   17.7266   34.5763   49.8002   62.8734   73.5364   81.7776   87.7693   91.7774   94.0683   94.8319
    2.5500    0.0000   17.5537   34.2555   49.3753   62.3963   73.0557   81.3296   87.3726   91.4325   93.7604   94.5363
    2.6000    0.0000   17.3857   33.9433   48.9605   61.9287   72.5821   80.8853   86.9761   91.0847   93.4476   94.2353
    2.6500    0.0000   17.2224   33.6392   48.5555   61.4703   72.1155   80.4446   86.5798   90.7343   93.1303   93.9290
    2.7000    0.0000   17.0635   33.3429   48.1598   61.0207   71.6556   80.0077   86.1838   90.3814   92.8088   93.6179
    2.7500    0.0000   16.9087   33.0541   47.7730   60.5797   71.2023   79.5743   85.7884   90.0263   92.4831   93.3021
    2.8000    0.0000   16.7580   32.7723   47.3948   60.1470   70.7553   79.1445   85.3934   89.6690   92.1537   92.9819
    2.8500    0.0000   16.6112   32.4973   47.0248   59.7221   70.3145   78.7182   84.9991   89.3099   91.8206   92.6575
    2.9000    0.0000   16.4680   32.2287   46.6626   59.3049   69.8797   78.2954   84.6054   88.9490   91.4842   92.3293
    2.9500    0.0000   16.3282   31.9664   46.3080   58.8950   69.4508   77.8759   84.2125   88.5866   91.1446   91.9973
    3.0000    0.0000   16.1919   31.7100   45.9607   58.4923   69.0275   77.4599   83.8204   88.2227   90.8021   91.6619
    3.0500    0.0000   16.0587   31.4593   45.6203   58.0964   68.6096   77.0472   83.4292   87.8575   90.4569   91.3233
    3.1000    0.0000   15.9286   31.2141   45.2866   57.7071   68.1971   76.6377   83.0389   87.4912   90.1090   90.9817
    3.1500    0.0000   15.8014   30.9741   44.9594   57.3242   67.7898   76.2314   82.6496   87.1238   89.7588   90.6372
    3.2000    0.0000   15.6771   30.7391   44.6383   56.9474   67.3875   75.8283   82.2613   86.7555   89.4064   90.2900
    3.2500    0.0000   15.5554   30.5089   44.3232   56.5765   66.9900   75.4283   81.8741   86.3865   89.0520   89.9405
    3.3000    0.0000   15.4363   30.2833   44.0138   56.2114   66.5973   75.0313   81.4880   86.0168   88.6957   89.5886
    3.3500    0.0000   15.3197   30.0622   43.7100   55.8518   66.2092   74.6373   81.1030   85.6466   88.3377   89.2347
    3.4000    0.0000   15.2054   29.8454   43.4114   55.4976   65.8256   74.2463   80.7192   85.2759   87.9781   88.8788
    3.4500    0.0000   15.0934   29.6326   43.1180   55.1485   65.4463   73.8582   80.3365   84.9048   87.6171   88.5212
