# t            x            u_real       u_imag       u_abs
     0.005200     1.400000     0.985436     0.005107     0.985450
     0.005200     1.600000     0.999560     0.005180     0.999574
     0.005200     1.800000     0.973836     0.005047     0.973849
     0.005200     2.000000     0.909285     0.004728     0.909297

     0.006500    -2.000000    -0.909278    -0.005910     0.909297
     0.006500    -1.800000    -0.973829    -0.006309     0.973849
     0.006500    -1.600000    -0.999553    -0.006475     0.999574
     0.006500    -1.400000    -0.985429    -0.006384     0.985450
     0.006500    -1.200000    -0.932020    -0.006038     0.932039
     0.006500    -1.000000    -0.841453    -0.005451     0.841471
     0.006500    -0.800000    -0.717341    -0.004647     0.717356
     0.006500    -0.600000    -0.564631    -0.003658     0.564642
     0.006500    -0.400000    -0.389410    -0.002523     0.389418
     0.006500    -0.200000    -0.198665    -0.001287     0.198669
     0.006500     0.000000     0.000000    -0.000000     0.000000
     0.006500     0.200000     0.198665     0.001287     0.198669
     0.006500     0.400000     0.389410     0.002523     0.389418
     0.006500     0.600000     0.564631     0.003658     0.564642
     0.006500     0.800000     0.717341     0.004647     0.717356
     0.006500     1.000000     0.841453     0.005451     0.841471
     0.006500     1.200000     0.932020     0.006038     0.932039
     0.006500     1.400000     0.985429     0.006384     0.985450
     0.006500     1.600000     0.999553     0.006475     0.999574
     0.006500     1.800000     0.973829     0.006309     0.973849
     0.006500     2.000000     0.909278     0.005910     0.909297

     0.007800    -2.000000    -0.909270    -0.007092     0.909297
     0.007800    -1.800000    -0.973820    -0.007571     0.973850
     0.007800    -1.600000    -0.999543    -0.007770     0.999574
     0.007800    -1.400000    -0.985420    -0.007661     0.985450
     0.007800    -1.200000    -0.932011    -0.007246     0.932039
     0.007800    -1.000000    -0.841446    -0.006542     0.841471
     0.007800    -0.800000    -0.717334    -0.005577     0.717356
     0.007800    -0.600000    -0.564625    -0.004390     0.564642
     0.007800    -0.400000    -0.389407    -0.003027     0.389418
     0.007800    -0.200000    -0.198663    -0.001544     0.198669
     0.007800     0.000000     0.000000    -0.000000     0.000000
     0.007800     0.200000     0.198663     0.001544     0.198669
     0.007800     0.400000     0.389407     0.003027     0.389418
     0.007800     0.600000     0.564625     0.004390     0.564642
     0.007800     0.800000     0.717334     0.005577     0.717356
     0.007800     1.000000     0.841446     0.006542     0.841471
     0.007800     1.200000     0.932011     0.007246     0.932039
     0.007800     1.400000     0.985420     0.007661     0.985450
     0.007800     1.600000     0.999543     0.007770     0.999574
     0.007800     1.800000     0.973820     0.007571     0.973850
     0.007800     2.000000     0.909270     0.007092     0.909297

     0.009100    -2.000000    -0.909260    -0.008274     0.909297
     0.009100    -1.800000    -0.973811    -0.008833     0.973851
     0.009100    -1.600000    -0.999533    -0.009065     0.999574
     0.009100    -1.400000    -0.985409    -0.008938     0.985450
     0.009100    -1.200000    -0.932001    -0.008453     0.932039
     0.009100    -1.000000    -0.841436    -0.007632     0.841471
     0.009100    -0.800000    -0.717327    -0.006506     0.717356
     0.009100    -0.600000    -0.564619    -0.005121     0.564642
     0.009100    -0.400000    -0.389402    -0.003532     0.389418
     0.009100    -0.200000    -0.198661    -0.001802     0.198669
     0.009100     0.000000     0.000000    -0.000000     0.000000
     0.009100     0.200000     0.198661     0.001802     0.198669
     0.009100     0.400000     0.389402     0.003532     0.389418
     0.009100     0.600000     0.564619     0.005121     0.564642
     0.009100     0.800000     0.717327     0.006506     0.717356
     0.009100     1.000000     0.841436     0.007632     0.841471
     0.009100     1.200000     0.932001     0.008453     0.932039
     0.009100     1.400000     0.985409     0.008938     0.985450
     0.009100     1.600000     0.999533     0.009065     0.999574
