# t            x            u_real       u_imag       u_abs
     0.019600     2.356194    10.548837    -0.206859    10.550865
     0.019600     2.513274    12.340475    -0.241138    12.342831
     0.019600     2.670354    14.432485    -0.297520    14.435551
     0.019600     2.827433    16.957940    -0.391672    16.962462
     0.019600     2.984513    20.053504    -0.234310    20.054873
     0.019600     3.141593    23.136248     0.453529    23.140693

     0.021000     0.000000     0.999780     0.020998     1.000000
     0.021000     0.157080     1.183269    -0.016676     1.183387
     0.021000     0.314159     1.372050    -0.031759     1.372418
     0.021000     0.471239     1.601125    -0.034516     1.601497
     0.021000     0.628319     1.873890    -0.039374     1.874304
     0.021000     0.785398     2.192802    -0.046127     2.193287
     0.021000     0.942478     2.565767    -0.054001     2.566335
     0.021000     1.099557     3.002172    -0.063185     3.002837
     0.021000     1.256637     3.512808    -0.073932     3.513586
     0.021000     1.413717     4.110297    -0.086507     4.111207
     0.021000     1.570796     4.809412    -0.101220     4.810477
     0.021000     1.727876     5.627439    -0.118437     5.628686
     0.021000     1.884956     6.584603    -0.138582     6.586061
     0.021000     2.042035     7.704570    -0.162161     7.706276
     0.021000     2.199115     9.015101    -0.189750     9.017098
     0.021000     2.356194    10.548567    -0.221474    10.550892
     0.021000     2.513274    12.339062    -0.258193    12.341763
     0.021000     2.670354    14.430367    -0.322632    14.433973
     0.021000     2.827433    16.973386    -0.423934    16.978679
     0.021000     2.984513    20.083493    -0.232301    20.084837
     0.021000     3.141593    23.135590     0.485919    23.140693

     0.022400     0.000000     0.999749     0.022398     1.000000
     0.022400     0.157080     1.184540    -0.016925     1.184661
     0.022400     0.314159     1.372801    -0.034036     1.373223
     0.022400     0.471239     1.601009    -0.037019     1.601437
     0.022400     0.628319     1.873773    -0.041994     1.874244
     0.022400     0.785398     2.192736    -0.049193     2.193288
     0.022400     0.942478     2.565691    -0.057600     2.566337
     0.022400     1.099557     3.002080    -0.067397     3.002837
     0.022400     1.256637     3.512700    -0.078860     3.513586
     0.022400     1.413717     4.110172    -0.092273     4.111207
     0.022400     1.570796     4.809266    -0.107967     4.810477
     0.022400     1.727876     5.627268    -0.126331     5.628686
     0.022400     1.884956     6.584402    -0.147819     6.586061
     0.022400     2.042035     7.704335    -0.172974     7.706276
     0.022400     2.199115     9.014865    -0.202398     9.017136
     0.022400     2.356194    10.548265    -0.236019    10.550905
     0.022400     2.513274    12.337303    -0.275296    12.340374
     0.022400     2.670354    14.428371    -0.348831    14.432587
     0.022400     2.827433    16.991204    -0.455884    16.997318
     0.022400     2.984513    20.113129    -0.227813    20.114419
     0.022400     3.141593    23.134887     0.518308    23.140693

     0.023800     0.000000     0.999717     0.023798     1.000000
     0.023800     0.157080     1.185785    -0.017074     1.185908
     0.023800     0.314159     1.373653    -0.036286     1.374132
     0.023800     0.471239     1.600903    -0.039574     1.601392
     0.023800     0.628319     1.873637    -0.044618     1.874168
     0.023800     0.785398     2.192665    -0.052254     2.193287
     0.023800     0.942478     2.565610    -0.061199     2.566339
     0.023800     1.099557     3.001983    -0.071609     3.002837
     0.023800     1.256637     3.512586    -0.083787     3.513586
     0.023800     1.413717     4.110038    -0.098039     4.111207
     0.023800     1.570796     4.809109    -0.114714     4.810477
     0.023800     1.727876     5.627085    -0.134225     5.628686
     0.023800     1.884956     6.584187    -0.157056     6.586060
     0.023800     2.042035     7.704086    -0.183790     7.706278
     0.023800     2.199115     9.014627    -0.215040     9.017191
     0.023800     2.356194    10.547918    -0.250475    10.550891
     0.023800     2.513274    12.335149    -0.292496    12.338616
     0.023800     2.670354    14.426645    -0.376209    14.431549
     0.023800     2.827433    17.011413    -0.487235    17.018389
     0.023800     2.984513    20.142168    -0.221034    20.143381
     0.023800     3.141593    23.134139     0.550696    23.140693

     0.025200     0.000000     0.999682     0.025197     1.000000
     0.025200     0.157080     1.186994    -0.017134     1.187118
     0.025200     0.314159     1.374607    -0.038499     1.375146
     0.025200     0.471239     1.600814    -0.042182     1.601370
     0.025200     0.628319     1.873478    -0.047249     1.874074
     0.025200     0.785398     2.192587    -0.055311     2.193285
     0.025200     0.942478     2.565525    -0.064798     2.566343
     0.025200     1.099557     3.001880    -0.075821     3.002837
     0.025200     1.256637     3.512465    -0.088715     3.513585
     0.025200     1.413717     4.109896    -0.103805     4.111207
     0.025200     1.570796     4.808944    -0.121461     4.810477
     0.025200     1.727876     5.626891    -0.142119     5.628686
     0.025200     1.884956     6.583959    -0.166293     6.586058
     0.025200     2.042035     7.703823    -0.194609     7.706280
     0.025200     2.199115     9.014392    -0.227673     9.017267
     0.025200     2.356194    10.547507    -0.264827    10.550831
     0.025200     2.513274    12.332549    -0.309860    12.336441
     0.025200     2.670354    14.425363    -0.404837    14.431042
     0.025200     2.827433    17.033984    -0.517698    17.041850
     0.025200     2.984513    20.170404    -0.212175    20.171520
     0.025200     3.141593    23.133345     0.583084    23.140693

     0.026600     0.000000     0.999646     0.026597     1.000000
     0.026600     0.157080     1.188161    -0.017113     1.188285
     0.026600     0.314159     1.375658    -0.040660     1.376258
     0.026600     0.471239     1.600750    -0.044846     1.601378
     0.026600     0.628319     1.873296    -0.049890     1.873960
     0.026600     0.785398     2.192502    -0.058362     2.193279
     0.026600     0.942478     2.565435    -0.068396     2.566347
     0.026600     1.099557     3.001770    -0.080032     3.002837
     0.026600     1.256637     3.512337    -0.093643     3.513585
     0.026600     1.413717     4.109747    -0.109570     4.111207
     0.026600     1.570796     4.808769    -0.128207     4.810477
     0.026600     1.727876     5.626686    -0.150013     5.628685
     0.026600     1.884956     6.583717    -0.175530     6.586056
     0.026600     2.042035     7.703547    -0.205432     7.706286
     0.026600     2.199115     9.014165    -0.240291     9.017367
     0.026600     2.356194    10.547010    -0.279055    10.550701
     0.026600     2.513274    12.329461    -0.327465    12.333809
     0.026600     2.670354    14.424715    -0.434758    14.431265
     0.026600     2.827433    17.058841    -0.546990    17.067608
     0.026600     2.984513    20.197672    -0.201466    20.198676
     0.026600     3.141593    23.132506     0.615470    23.140693

     0.028000     0.000000     0.999608     0.027996     1.000000
     0.028000     0.157080     1.189280    -0.017024     1.189402
     0.028000     0.314159     1.376801    -0.042759     1.377464
     0.028000     0.471239     1.600721    -0.047567     1.601428
     0.028000     0.628319     1.873089    -0.052546     1.873825
     0.028000     0.785398     2.192409    -0.061407     2.193269
     0.028000     0.942478     2.565343    -0.071992     2.566353
     0.028000     1.099557     3.001656    -0.084244     3.002838
     0.028000     1.256637     3.512202    -0.098570     3.513585
     0.028000     1.413717     4.109589    -0.115336     4.111207
     0.028000     1.570796     4.808584    -0.134953     4.810477
     0.028000     1.727876     5.626470    -0.157906     5.628685
     0.028000     1.884956     6.583461    -0.184768     6.586053
     0.028000     2.042035     7.703261    -0.216260     7.706296
     0.028000     2.199115     9.013951    -0.252887     9.017498
     0.028000     2.356194    10.546396    -0.293144    10.550469
     0.028000     2.513274    12.325853    -0.345407    12.330691
     0.028000     2.670354    14.424908    -0.465987    14.432432
     0.028000     2.827433    17.085857    -0.574843    17.095525
     0.028000     2.984513    20.223849    -0.189148    20.224734
     0.028000     3.141593    23.131622     0.647855    23.140693

     0.029400     0.000000     0.999568     0.029396     1.000000
     0.029400     0.157080     1.190348    -0.016874     1.190468
     0.029400     0.314159     1.378028    -0.044786     1.378756
     0.029400     0.471239     1.600736    -0.050343     1.601527
     0.029400     0.628319     1.872855    -0.055221     1.873669
     0.029400     0.785398     2.192306    -0.064446     2.193253
     0.029400     0.942478     2.565246    -0.075588     2.566360
     0.029400     1.099557     3.001535    -0.088456     3.002838
     0.029400     1.256637     3.512060    -0.103497     3.513585
     0.029400     1.413717     4.109423    -0.121101     4.111207
     0.029400     1.570796     4.808390    -0.141698     4.810478
     0.029400     1.727876     5.626242    -0.165798     5.628685
     0.029400     1.884956     6.583191    -0.194006     6.586049
     0.029400     2.042035     7.702966    -0.227094     7.706313
     0.029400     2.199115     9.013756    -0.265450     9.017663
     0.029400     2.356194    10.545627    -0.307080    10.550097
     0.029400     2.513274    12.321702    -0.363790    12.327071
     0.029400     2.670354    14.426154    -0.498503    14.434764
     0.029400     2.827433    17.114869    -0.601009    17.125418
     0.029400     2.984513    20.248856    -0.175463    20.249616
     0.029400     3.141593    23.130692     0.680238    23.140693

     0.030800     0.000000     0.999526     0.030795     1.000000
     0.030800     0.157080     1.191363    -0.016677     1.191480
     0.030800     0.314159     1.379332    -0.046730     1.380124
     0.030800     0.471239     1.600803    -0.053173     1.601686
     0.030800     0.628319     1.872595    -0.057920     1.873491
     0.030800     0.785398     2.192191    -0.067477     2.193229
     0.030800     0.942478     2.565147    -0.079181     2.566369
     0.030800     1.099557     3.001409    -0.092669     3.002839
     0.030800     1.256637     3.511912    -0.108424     3.513585
     0.030800     1.413717     4.109249    -0.126866     4.111207
     0.030800     1.570796     4.808187    -0.148444     4.810478
     0.030800     1.727876     5.626004    -0.173690     5.628684
     0.030800     1.884956     6.582907    -0.203246     6.586044
     0.030800     2.042035     7.702665    -0.237937     7.706339
     0.030800     2.199115     9.013582    -0.277968     9.017867
     0.030800     2.356194    10.544661    -0.320853    10.549541
     0.030800     2.513274    12.317002    -0.382732    12.322947
     0.030800     2.670354    14.428671    -0.532252    14.438484
     0.030800     2.827433    17.145670    -0.625272    17.157067
     0.030800     2.984513    20.272653    -0.160652    20.273290
     0.030800     3.141593    23.129717     0.712621    23.140693

     0.032200     0.000000     0.999482     0.032194     1.000000
     0.032200     0.157080     1.192325    -0.016440     1.192439
     0.032200     0.314159     1.380702    -0.048584     1.381557
     0.032200     0.471239     1.600933    -0.056051     1.601913
     0.032200     0.628319     1.872310    -0.060648     1.873292
     0.032200     0.785398     2.192061    -0.070501     2.193195
     0.032200     0.942478     2.565044    -0.082771     2.566379
     0.032200     1.099557     3.001278    -0.096881     3.002841
     0.032200     1.256637     3.511756    -0.113351     3.513585
     0.032200     1.413717     4.109067    -0.132630     4.111207
     0.032200     1.570796     4.807974    -0.155189     4.810478
     0.032200     1.727876     5.625753    -0.181582     5.628683
     0.032200     1.884956     6.582608    -0.212487     6.586037
     0.032200     2.042035     7.702362    -0.248787     7.706379
     0.032200     2.199115     9.013433    -0.290426     9.018111
     0.032200     2.356194    10.543444    -0.334458    10.548748
     0.032200     2.513274    12.311768    -0.402362    12.318341
     0.032200     2.670354    14.432670    -0.567141    14.443809
     0.032200     2.827433    17.178024    -0.647453    17.190222
     0.032200     2.984513    20.295238    -0.144944    20.295756
     0.032200     3.141593    23.128697     0.745002    23.140693

     0.033600     0.000000     0.999436     0.033594     1.000000
     0.033600     0.157080     1.193236    -0.016174     1.193345
     0.033600     0.314159     1.382127    -0.050342     1.383043
     0.033600     0.471239     1.601133    -0.058974     1.602219
     0.033600     0.628319     1.872000    -0.063412     1.873074
     0.033600     0.785398     2.191915    -0.073518     2.193148
     0.033600     0.942478     2.564938    -0.086358     2.566391
     0.033600     1.099557     3.001141    -0.101094     3.002844
     0.033600     1.256637     3.511593    -0.118278     3.513584
     0.033600     1.413717     4.108877    -0.138395     4.111207
     0.033600     1.570796     4.807752    -0.161933     4.810478
     0.033600     1.727876     5.625491    -0.189473     5.628681
     0.033600     1.884956     6.582295    -0.221732     6.586028
     0.033600     2.042035     7.702062    -0.259647     7.706437
     0.033600     2.199115     9.013310    -0.302803     9.018395
