   0.0000000000000000        1.0000000000000000E-002
   1.0000000000000000        1.1978021978021980E-002
   2.0000000000000000        1.3952091864179780E-002
   3.0000000000000000        1.5922217554760837E-002
   4.0000000000000000        1.7888406930275803E-002
   5.0000000000000000        1.9850667855490042E-002
   6.0000000000000000        2.1809008179455098E-002
   7.0000000000000000        2.3763435735540104E-002
   8.0000000000000000        2.5713958341463099E-002
   9.0000000000000000        2.7660583799322319E-002
   10.000000000000000        2.9603319895627370E-002
   11.000000000000000        3.1542174401330413E-002
   12.000000000000000        3.3477155071857230E-002
   13.000000000000000        3.5408269647138245E-002
   14.000000000000000        3.7335525851639476E-002
   15.000000000000000        3.9258931394393445E-002
   16.000000000000000        4.1178493969030026E-002
   17.000000000000000        4.3094221253807199E-002
   18.000000000000000        4.5006120911641759E-002
   19.000000000000000        4.6914200590139982E-002
   20.000000000000000        4.8818467921628222E-002
   21.000000000000000        5.0718930523183416E-002
   22.000000000000000        5.2615595996663572E-002
   23.000000000000000        5.4508471928738179E-002
   24.000000000000000        5.6397565890918530E-002
   25.000000000000000        5.8282885439588032E-002
   26.000000000000000        6.0164438116032420E-002
   27.000000000000000        6.2042231446469927E-002
   28.000000000000000        6.3916272942081381E-002
   29.000000000000000        6.5786570099040265E-002
   30.000000000000000        6.7653130398542691E-002
   31.000000000000000        6.9515961306837321E-002
   32.000000000000000        7.1375070275255248E-002
   33.000000000000000        7.3230464740239767E-002
   34.000000000000000        7.5082152123376156E-002
   35.000000000000000        7.6930139831421371E-002
   36.000000000000000        7.8774435256333625E-002
   37.000000000000000        8.0615045775301999E-002
   38.000000000000000        8.2451978750775923E-002
   39.000000000000000        8.4285241530494673E-002
   40.000000000000000        8.6114841447516674E-002
   41.000000000000000        8.7940785820248918E-002
   42.000000000000000        8.9763081952476204E-002
   43.000000000000000        9.1581737133390351E-002
   44.000000000000000        9.3396758637619356E-002
   45.000000000000000        9.5208153725256497E-002
   46.000000000000000        9.7015929641889362E-002
   47.000000000000000        9.8820093618628868E-002
   48.000000000000000       0.10062065287213812     
   49.000000000000000       0.10241761460466133     
   50.000000000000000       0.10421098600405262     
