   0.0000000000000000        1.0000000000000000E-002
   1.0000000000000000        1.1980000000000001E-002
   2.0000000000000000        1.3956040000000001E-002
   3.0000000000000000        1.5928127920000000E-002
   4.0000000000000000        1.7896271664160000E-002
   5.0000000000000000        1.9860479120831678E-002
   6.0000000000000000        2.1820758162590013E-002
   7.0000000000000000        2.3777116646264834E-002
   8.0000000000000000        2.5729562412972303E-002
   9.0000000000000000        2.7678103288146360E-002
   10.000000000000000        2.9622747081570068E-002
   11.000000000000000        3.1563501587406929E-002
   12.000000000000000        3.3500374584232114E-002
   13.000000000000000        3.5433373835063647E-002
   14.000000000000000        3.7362507087393519E-002
   15.000000000000000        3.9287782073218730E-002
   16.000000000000000        4.1209206509072289E-002
   17.000000000000000        4.3126788096054143E-002
   18.000000000000000        4.5040534519862035E-002
   19.000000000000000        4.6950453450822313E-002
   20.000000000000000        4.8856552543920670E-002
   21.000000000000000        5.0758839438832831E-002
   22.000000000000000        5.2657321759955168E-002
   23.000000000000000        5.4552007116435257E-002
   24.000000000000000        5.6442903102202388E-002
   25.000000000000000        5.8330017295997981E-002
   26.000000000000000        6.0213357261405982E-002
   27.000000000000000        6.2092930546883168E-002
   28.000000000000000        6.3968744685789405E-002
   29.000000000000000        6.5840807196417828E-002
   30.000000000000000        6.7709125582024993E-002
   31.000000000000000        6.9573707330860948E-002
   32.000000000000000        7.1434559916199222E-002
   33.000000000000000        7.3291690796366826E-002
   34.000000000000000        7.5145107414774093E-002
   35.000000000000000        7.6994817199944540E-002
   36.000000000000000        7.8840827565544655E-002
   37.000000000000000        8.0683145910413562E-002
   38.000000000000000        8.2521779618592736E-002
   39.000000000000000        8.4356736059355550E-002
   40.000000000000000        8.6188022587236846E-002
   41.000000000000000        8.8015646542062370E-002
   42.000000000000000        8.9839615248978238E-002
   43.000000000000000        9.1659936018480284E-002
   44.000000000000000        9.3476616146443328E-002
   45.000000000000000        9.5289662914150447E-002
   46.000000000000000        9.7099083588322144E-002
   47.000000000000000        9.8904885421145505E-002
   48.000000000000000       0.10070707565030322     
   49.000000000000000       0.10250566149900261     
   50.000000000000000       0.10430065017600461     
