# t            x            u_real       u_imag       u_abs
     0.017600    -1.570796    -0.000000    -0.000000     0.000000
     0.017600    -1.256637     0.308970     0.005394     0.309017
     0.017600    -0.942478     0.587696     0.010260     0.587785
     0.017600    -0.628319     0.808894     0.014121     0.809017
     0.017600    -0.314159     0.950912     0.016601     0.951057
     0.017600     0.000000     0.999848     0.017455     1.000000
     0.017600     0.314159     0.950912     0.016601     0.951057
     0.017600     0.628319     0.808894     0.014121     0.809017
     0.017600     0.942478     0.587696     0.010260     0.587785
     0.017600     1.256637     0.308970     0.005394     0.309017
     0.017600     1.570796    -0.000000    -0.000000     0.000000
     0.017600     1.884956    -0.308970    -0.005394     0.309017
     0.017600     2.199115    -0.587696    -0.010260     0.587785
     0.017600     2.513274    -0.808894    -0.014121     0.809017
     0.017600     2.827433    -0.950924    -0.016602     0.951069
     0.017600     3.141593    -0.999845    -0.017599     1.000000

     0.018700    -3.141593    -0.999825    -0.018699     1.000000
     0.018700    -2.827433    -0.950907    -0.017640     0.951071
     0.018700    -2.513274    -0.808878    -0.015003     0.809017
     0.018700    -2.199115    -0.587684    -0.010901     0.587785
     0.018700    -1.884956    -0.308964    -0.005731     0.309017
     0.018700    -1.570796    -0.000000    -0.000000     0.000000
     0.018700    -1.256637     0.308964     0.005731     0.309017
     0.018700    -0.942478     0.587684     0.010901     0.587785
     0.018700    -0.628319     0.808878     0.015004     0.809017
     0.018700    -0.314159     0.950893     0.017638     0.951057
     0.018700     0.000000     0.999828     0.018546     1.000000
     0.018700     0.314159     0.950893     0.017638     0.951057
     0.018700     0.628319     0.808878     0.015004     0.809017
     0.018700     0.942478     0.587684     0.010901     0.587785
     0.018700     1.256637     0.308964     0.005731     0.309017
     0.018700     1.570796    -0.000000    -0.000000     0.000000
     0.018700     1.884956    -0.308964    -0.005731     0.309017
     0.018700     2.199115    -0.587684    -0.010901     0.587785
     0.018700     2.513274    -0.808878    -0.015003     0.809017
     0.018700     2.827433    -0.950907    -0.017640     0.951071
     0.018700     3.141593    -0.999825    -0.018699     1.000000

     0.019800    -3.141593    -0.999804    -0.019799     1.000000
     0.019800    -2.827433    -0.950889    -0.018678     0.951073
     0.019800    -2.513274    -0.808861    -0.015885     0.809017
     0.019800    -2.199115    -0.587672    -0.011542     0.587785
     0.019800    -1.884956    -0.308957    -0.006068     0.309017
     0.019800    -1.570796    -0.000000    -0.000000     0.000000
     0.019800    -1.256637     0.308957     0.006068     0.309017
     0.019800    -0.942478     0.587672     0.011542     0.587785
     0.019800    -0.628319     0.808861     0.015886     0.809017
     0.019800    -0.314159     0.950873     0.018675     0.951057
     0.019800     0.000000     0.999807     0.019636     1.000000
     0.019800     0.314159     0.950873     0.018675     0.951057
     0.019800     0.628319     0.808861     0.015886     0.809017
     0.019800     0.942478     0.587672     0.011542     0.587785
     0.019800     1.256637     0.308957     0.006068     0.309017
     0.019800     1.570796    -0.000000    -0.000000     0.000000
     0.019800     1.884956    -0.308957    -0.006068     0.309017
     0.019800     2.199115    -0.587672    -0.011542     0.587785
     0.019800     2.513274    -0.808861    -0.015885     0.809017
     0.019800     2.827433    -0.950889    -0.018678     0.951073
     0.019800     3.141593    -0.999804    -0.019799     1.000000

     0.020900    -3.141593    -0.999782    -0.020898     1.000000
     0.020900    -2.827433    -0.950870    -0.019715     0.951074
     0.020900    -2.513274    -0.808843    -0.016767     0.809017
     0.020900    -2.199115    -0.587659    -0.012183     0.587785
     0.020900    -1.884956    -0.308951    -0.006405     0.309017
     0.020900    -1.570796    -0.000000    -0.000000     0.000000
     0.020900    -1.256637     0.308951     0.006405     0.309017
     0.020900    -0.942478     0.587659     0.012183     0.587785
     0.020900    -0.628319     0.808843     0.016769     0.809017
     0.020900    -0.314159     0.950852     0.019713     0.951057
     0.020900     0.000000     0.999785     0.020727     1.000000
     0.020900     0.314159     0.950852     0.019713     0.951057
     0.020900     0.628319     0.808843     0.016769     0.809017
     0.020900     0.942478     0.587659     0.012183     0.587785
     0.020900     1.256637     0.308951     0.006405     0.309017
     0.020900     1.570796    -0.000000    -0.000000     0.000000
     0.020900     1.884956    -0.308951    -0.006405     0.309017
     0.020900     2.199115    -0.587659    -0.012183     0.587785
     0.020900     2.513274    -0.808843    -0.016767     0.809017
     0.020900     2.827433    -0.950870    -0.019715     0.951074
     0.020900     3.141593    -0.999782    -0.020898     1.000000

     0.022000    -3.141593    -0.999758    -0.021998     1.000000
     0.022000    -2.827433    -0.950850    -0.020753     0.951076
     0.022000    -2.513274    -0.808825    -0.017650     0.809017
     0.022000    -2.199115    -0.587645    -0.012824     0.587785
     0.022000    -1.884956    -0.308943    -0.006742     0.309017
     0.022000    -1.570796    -0.000000    -0.000000     0.000000
     0.022000    -1.256637     0.308943     0.006742     0.309017
     0.022000    -0.942478     0.587645     0.012824     0.587785
     0.022000    -0.628319     0.808824     0.017651     0.809017
     0.022000    -0.314159     0.950830     0.020750     0.951057
     0.022000     0.000000     0.999762     0.021818     1.000000
     0.022000     0.314159     0.950830     0.020750     0.951057
     0.022000     0.628319     0.808824     0.017651     0.809017
     0.022000     0.942478     0.587645     0.012824     0.587785
     0.022000     1.256637     0.308943     0.006742     0.309017
     0.022000     1.570796    -0.000000    -0.000000     0.000000
     0.022000     1.884956    -0.308943    -0.006742     0.309017
     0.022000     2.199115    -0.587645    -0.012824     0.587785
     0.022000     2.513274    -0.808825    -0.017650     0.809017
     0.022000     2.827433    -0.950850    -0.020753     0.951076
     0.022000     3.141593    -0.999758    -0.021998     1.000000

     0.023100    -3.141593    -0.999733    -0.023098     1.000000
     0.023100    -2.827433    -0.950829    -0.021791     0.951078
     0.023100    -2.513274    -0.808805    -0.018532     0.809017
     0.023100    -2.199115    -0.587631    -0.013465     0.587785
     0.023100    -1.884956    -0.308936    -0.007079     0.309017
     0.023100    -1.570796    -0.000000    -0.000000     0.000000
     0.023100    -1.256637     0.308936     0.007079     0.309017
     0.023100    -0.942478     0.587631     0.013465     0.587785
     0.023100    -0.628319     0.808805     0.018533     0.809017
     0.023100    -0.314159     0.950807     0.021787     0.951057
     0.023100     0.000000     0.999738     0.022909     1.000000
     0.023100     0.314159     0.950807     0.021787     0.951057
     0.023100     0.628319     0.808805     0.018533     0.809017
     0.023100     0.942478     0.587631     0.013465     0.587785
     0.023100     1.256637     0.308936     0.007079     0.309017
     0.023100     1.570796    -0.000000    -0.000000     0.000000
     0.023100     1.884956    -0.308936    -0.007079     0.309017
     0.023100     2.199115    -0.587631    -0.013465     0.587785
     0.023100     2.513274    -0.808805    -0.018532     0.809017
     0.023100     2.827433    -0.950829    -0.021791     0.951078
     0.023100     3.141593    -0.999733    -0.023098     1.000000

     0.024200    -3.141593    -0.999707    -0.024198     1.000000
     0.024200    -2.827433    -0.950806    -0.022829     0.951080
     0.024200    -2.513274    -0.808784    -0.019414     0.809017
     0.024200    -2.199115    -0.587616    -0.014106     0.587785
     0.024200    -1.884956    -0.308928    -0.007416     0.309017
     0.024200    -1.570796    -0.000000    -0.000000     0.000000
     0.024200    -1.256637     0.308928     0.007416     0.309017
     0.024200    -0.942478     0.587616     0.014106     0.587785
     0.024200    -0.628319     0.808784     0.019416     0.809017
     0.024200    -0.314159     0.950783     0.022825     0.951057
     0.024200     0.000000     0.999712     0.023999     1.000000
     0.024200     0.314159     0.950783     0.022825     0.951057
     0.024200     0.628319     0.808784     0.019416     0.809017
     0.024200     0.942478     0.587616     0.014106     0.587785
     0.024200     1.256637     0.308928     0.007416     0.309017
     0.024200     1.570796    -0.000000    -0.000000     0.000000
     0.024200     1.884956    -0.308928    -0.007416     0.309017
     0.024200     2.199115    -0.587616    -0.014106     0.587785
     0.024200     2.513274    -0.808784    -0.019414     0.809017
     0.024200     2.827433    -0.950806    -0.022829     0.951080
     0.024200     3.141593    -0.999707    -0.024198     1.000000

     0.025300    -3.141593    -0.999680    -0.025297     1.000000
     0.025300    -2.827433    -0.950783    -0.023867     0.951082
     0.025300    -2.513274    -0.808763    -0.020296     0.809018
     0.025300    -2.199115    -0.587600    -0.014747     0.587785
     0.025300    -1.884956    -0.308920    -0.007753     0.309017
     0.025300    -1.570796    -0.000000    -0.000000     0.000000
     0.025300    -1.256637     0.308920     0.007753     0.309017
     0.025300    -0.942478     0.587600     0.014748     0.587785
     0.025300    -0.628319     0.808762     0.020298     0.809017
     0.025300    -0.314159     0.950757     0.023862     0.951057
     0.025300     0.000000     0.999685     0.025090     1.000000
     0.025300     0.314159     0.950757     0.023862     0.951057
     0.025300     0.628319     0.808762     0.020298     0.809017
     0.025300     0.942478     0.587600     0.014748     0.587785
     0.025300     1.256637     0.308920     0.007753     0.309017
     0.025300     1.570796    -0.000000    -0.000000     0.000000
     0.025300     1.884956    -0.308920    -0.007753     0.309017
     0.025300     2.199115    -0.587600    -0.014747     0.587785
     0.025300     2.513274    -0.808763    -0.020296     0.809018
     0.025300     2.827433    -0.950783    -0.023867     0.951082
     0.025300     3.141593    -0.999680    -0.025297     1.000000

